item	id	rating_raw	pred_min	pred	pred_new	pred_new_noLen	pred_new_noSem	pred_new_noDirPP	pred_new_noSem_noDirPP	z.DirObjWordLength	DirObjLettLength	DirectionalPP	Semantics	Variety	VerbPart	gender	native_english	grew_up	grew_up_region	lang_other_eng_bin	lang_other_eng	linguistics_course	education	Response	Variety_ord	Variety_rev_helm	Variety_custom	rating_st	z.DirObjLettLength	rating_c	z.pred_min	education_simple
B8	R_1LH	97	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.1087915115971572	-0.4293625806007314	47	0.5959890919801919	no_university
B4	R_1LH	95	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.05758788714172	-0.7142795588119293	45	-0.3841074016573413	no_university
B2	R_1LH	3.5000000000000004	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	female	Yes	New Zealand	Wellington	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.2849779316945256	-0.030478811105054255	-46.5	-0.6674271595052741	no_university
B7	R_1LH	96.5	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	1.0959906054832977	-0.3723791849584918	46.5	0.6223243905732174	no_university
B12	R_1LH	76.5	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	female	Yes	New Zealand	Wellington	No		No	secondary education	Continuous	NZE	NZE	NZE	0.5839543609289272	0.8812555191707792	26.5	-0.09386403196647386	no_university
B1	R_1LH	96	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	female	Yes	New Zealand	Wellington	No		No	secondary education	Continuous	NZE	NZE	NZE	1.0831896993694385	0.3114215627483833	46	-0.09516976206905951	no_university
B13	R_1LH	71	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	female	Yes	New Zealand	Wellington	No		No	secondary education	Continuous	NZE	NZE	NZE	0.4431443936764753	0.42538835403286246	21	0.332249338684045	no_university
B14	R_1LH	7.000000000000001	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.1953715888975107	0.8242721235285396	-43	0.25653968211254613	no_university
B5	R_1LH	7.5	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	-1.1825706827836515	1.2231558930242168	-42.5	0.35108274504505377	no_university
B15	R_1LH	82	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	female	Yes	New Zealand	Wellington	No		No	secondary education	Discontinuous	NZE	NZE	NZE	0.7247643281813791	-0.08746220674729385	32	0.3077209566938659	no_university
B11	R_1LH	0	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	female	Yes	New Zealand	Wellington	No		No	secondary education	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.5393551453173416	-50	-1.1155264451453062	no_university
B10	R_2EU	100	0.614096592	0.799284547	1.129239628	0.614096592	1.015995135	1.198804688	1.198804688	-0.685800604	8	no	compositional	NZE	keep up	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.21929198699048175	university
B3	R_2EU	0	-1.451357928	-1.137701632	-0.912185546	-1.451357928	-1.088203879	-0.623349825	-0.623349825	-0.685800604	7	no	compositional	NZE	put in	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.486345976242971	-50	-0.33117996680485673	university
B9	R_2EU	55.00000000000001	2.69830912	2.777137817	2.642868762	2.69830912	2.603919759	3.007669891	3.007669891	-0.685800604	10	no	compositional	NZE	get back	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.033515398032978955	-0.31539578931625223	5.000000000000007	0.7747632071521735	university
B6	R_2EU	100	0.552957572	1.363727982	1.884631474	0.552957572	1.969774851	1.095606251	1.095606251	-0.685800604	8	yes	non-compositional	NZE	take away	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.2029975997422298	university
B8	R_2EU	100	2.027521441	2.184068098	2.456451495	2.027521441	2.395666785	2.558768688	2.558768688	-0.685800604	8	no	compositional	NZE	keep down	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.5959890919801919	university
B4	R_2EU	100	-1.649949716	-0.30922326	-0.796931146	-1.649949716	-0.69203009	-0.556901026	-0.556901026	-1.685800604	3	no	non-compositional	NZE	wire up	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.7142795588119293	50	-0.3841074016573413	university
B2	R_2EU	0	-2.713008552	-3.394591521	-3.354645344	-2.713008552	-3.258586377	-3.209076022	-3.209076022	0.314199396	15	no	non-compositional	NZE	give up	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.030478811105054255	-50	-0.6674271595052741	university
B7	R_2EU	84.5	2.126335488	2.439575695	2.073303317	2.126335488	2.005058268	0.407403399	0.407403399	-0.685800604	9	yes	compositional	NZE	hold out	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.7887688587506755	-0.3723791849584918	34.5	0.6223243905732174	university
B12	R_2EU	66.5	-0.560912435	-1.06453056	-2.006454007	-0.560912435	-1.884088845	-1.4241919730000001	-1.4241919730000001	2.314199396	31	no	non-compositional	NZE	move around	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	0.3279362386517419	0.8812555191707792	16.5	-0.09386403196647386	university
B1	R_2EU	0	-0.565811733	-1.522809944	-1.434273597	-0.565811733	-1.333171463	-1.354345895	-1.354345895	1.314199396	21	no	non-compositional	NZE	keep up	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.3114215627483833	-50	-0.09516976206905951	university
B13	R_2EU	100	1.037929761	-0.646818451	-0.532898565	1.037929761	-0.631640318	-2.054881979	-2.054881979	2.314199396	23	yes	compositional	NZE	take out	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	1.1855969482803126	0.42538835403286246	50	0.332249338684045	university
B14	R_2EU	0	0.753855611	-0.133497162	-0.51383645	0.753855611	-0.560564873	-1.463552833	-1.463552833	3.314199396	30	yes	non-compositional	NZE	move away	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	0.8242721235285396	-50	0.25653968211254613	university
B5	R_2EU	67.5	1.108595567	-0.108530218	-1.285608617	1.108595567	-1.25176884	-2.119361361	-2.119361361	2.314199396	37	yes	non-compositional	NZE	drive away	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.3535380508794604	1.2231558930242168	17.5	0.35108274504505377	university
B15	R_2EU	72.5	0.94589554	0.666476395	0.824227568	0.94589554	0.717559929	-0.484494849	-0.484494849	0.314199396	14	yes	compositional	NZE	bring down	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.48154711201805306	-0.08746220674729385	22.5	0.3077209566938659	university
B11	R_2EU	0	-4.394345246	-6.826994776	-6.356505197	-4.394345246	-6.313863496	-5.844441811	-5.844441811	3.314199396	25	no	non-compositional	NZE	rule out	female	Yes	New Zealand	New zealand	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.5393551453173416	-50	-1.1155264451453062	university
A7	R_OAY	0.5	-0.083134426	0.562413981	-0.375775046	-0.083134426	-0.379709682	-2.0870835	-2.0870835	-0.685800604	16	yes	non-compositional	NZE	play up	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3617833683776812	0.026504584537185332	-49.5	0.03347035934933048	university
A3	R_OAY	0	-1.493663563	-1.344767496	-1.373670038	-1.493663563	-1.359818686	-1.354975408	-1.354975408	-0.685800604	10	no	non-compositional	NZE	make up	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.31539578931625223	-50	-0.34245499868258716	university
A10	R_OAY	100	1.162882419	1.603975586	1.845756716	1.162882419	2.115129025	1.927804443	1.927804443	-0.685800604	8	no	non-compositional	NZE	get in	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.365550935555411	university
A6	R_OAY	100	0.351564722	1.190710109	0.463660741	0.351564722	0.21565862	0.915855947	0.915855947	-1.685800604	9	no	compositional	NZE	get back	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.3723791849584918	50	0.14932364345491755	university
A9	R_OAY	100	0.414232727	1.555234389	0.548562465	0.414232727	0.544145107	-1.23372991	-1.23372991	-0.685800604	12	yes	non-compositional	NZE	move up	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.20142899803177303	50	0.16602552617311273	university
A5	R_OAY	52.5	-0.782022147	0.05355275	-0.29134056	-0.782022147	-0.247374044	-0.287193102	-0.287193102	-1.685800604	7	no	non-compositional	NZE	help up	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-0.030489132536317555	-0.486345976242971	2.5	-0.15279280236020037	university
A2	R_OAY	4.5	-3.865471602	-3.260681267	-3.643337107	-3.865471602	-3.516173522	-3.366857747	-3.366857747	-1.685800604	9	no	non-compositional	NZE	lay out	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.259376119466807	-0.3723791849584918	-45.5	-0.9745743664117883	university
A8	R_OAY	100	1.784467501	2.235238593	2.437333015	1.784467501	2.44271881	2.960554936	2.960554936	-0.685800604	8	no	compositional	NZE	get back	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.4293625806007314	50	0.5312118838964937	university
A4	R_OAY	56.99999999999999	-0.131337756	-1.292368477	-0.055166797	-0.131337756	-0.115223082	0.434815832	0.434815832	0.314199396	10	no	compositional	NZE	fold down	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	0.08471902248841566	-0.31539578931625223	6.999999999999993	0.02062351087718815	university
A1	R_OAY	25	-1.628229967	-2.823699936	-2.794675568	-1.628229967	-3.054242957	-2.542522514	-2.542522514	1.314199396	17	no	compositional	NZE	write down	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-0.7345389687985772	0.08348798017942492	-25	-0.37831879069921936	university
A12	R_OAY	83	-0.914228855	-0.630533995	-0.010116634	-0.914228855	0.011502779	0.372592686	0.372592686	1.314199396	13	no	non-compositional	NZE	move around	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.7503661404090977	-0.14444560238953344	33	-0.18802770303359298	university
A14	R_OAY	57.99999999999999	0.928029402	0.013778604	0.167973715	0.928029402	0.055163329999999997	0.96985161	0.96985161	2.314199396	24	no	compositional	NZE	put away	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	0.11032083471613419	0.48237174967510205	7.999999999999993	0.3029593859130011	university
A13	R_OAY	51.5	0.663281339	-0.265772144	-0.54700877	0.663281339	-0.430370717	-1.210618726	-1.210618726	2.314199396	30	yes	non-compositional	NZE	take away	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-0.05609094476403609	0.8242721235285396	1.5	0.2324003965515983	university
A15	R_OAY	100	1.860391211	1.208395149	1.59270032	1.860391211	1.470830773	0.924319676	0.924319676	1.314199396	18	yes	compositional	NZE	take away	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	0.14047137582166452	50	0.5514465937767629	university
A11	R_OAY	85	-4.839919151	-7.298836323	-6.89331358	-4.839919151	-7.038130407	-6.733428723	-6.733428723	3.314199396	27	no	non-compositional	NZE	carry out	male	Yes	New Zealand	Auckland 	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	0.8015697648645347	0.6533219366018208	35	-1.2342780011202923	university
A7	R_3IY	0	-0.083134426	0.562413981	-0.375775046	-0.083134426	-0.379709682	-2.0870835	-2.0870835	-0.685800604	16	yes	non-compositional	NZE	play up	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.026504584537185332	-50	0.03347035934933048	university
A3	R_3IY	0	-1.493663563	-1.344767496	-1.373670038	-1.493663563	-1.359818686	-1.354975408	-1.354975408	-0.685800604	10	no	non-compositional	NZE	make up	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.31539578931625223	-50	-0.34245499868258716	university
A10	R_3IY	0	1.162882419	1.603975586	1.845756716	1.162882419	2.115129025	1.927804443	1.927804443	-0.685800604	8	no	non-compositional	NZE	get in	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	-0.4293625806007314	-50	0.365550935555411	university
A6	R_3IY	100	0.351564722	1.190710109	0.463660741	0.351564722	0.21565862	0.915855947	0.915855947	-1.685800604	9	no	compositional	NZE	get back	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.3723791849584918	50	0.14932364345491755	university
A9	R_3IY	100	0.414232727	1.555234389	0.548562465	0.414232727	0.544145107	-1.23372991	-1.23372991	-0.685800604	12	yes	non-compositional	NZE	move up	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.20142899803177303	50	0.16602552617311273	university
A5	R_3IY	100	-0.782022147	0.05355275	-0.29134056	-0.782022147	-0.247374044	-0.287193102	-0.287193102	-1.685800604	7	no	non-compositional	NZE	help up	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.486345976242971	50	-0.15279280236020037	university
A2	R_3IY	0	-3.865471602	-3.260681267	-3.643337107	-3.865471602	-3.516173522	-3.366857747	-3.366857747	-1.685800604	9	no	non-compositional	NZE	lay out	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	-0.3723791849584918	-50	-0.9745743664117883	university
A8	R_3IY	97.5	1.784467501	2.235238593	2.437333015	1.784467501	2.44271881	2.960554936	2.960554936	-0.685800604	8	no	compositional	NZE	get back	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1215924177110164	-0.4293625806007314	47.5	0.5312118838964937	university
A4	R_3IY	100	-0.131337756	-1.292368477	-0.055166797	-0.131337756	-0.115223082	0.434815832	0.434815832	0.314199396	10	no	compositional	NZE	fold down	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	1.1855969482803126	-0.31539578931625223	50	0.02062351087718815	university
A1	R_3IY	100	-1.628229967	-2.823699936	-2.794675568	-1.628229967	-3.054242957	-2.542522514	-2.542522514	1.314199396	17	no	compositional	NZE	write down	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	1.1855969482803126	0.08348798017942492	50	-0.37831879069921936	university
A12	R_3IY	100	-0.914228855	-0.630533995	-0.010116634	-0.914228855	0.011502779	0.372592686	0.372592686	1.314199396	13	no	non-compositional	NZE	move around	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1855969482803126	-0.14444560238953344	50	-0.18802770303359298	university
A14	R_3IY	99	0.928029402	0.013778604	0.167973715	0.928029402	0.055163329999999997	0.96985161	0.96985161	2.314199396	24	no	compositional	NZE	put away	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	1.1599951360525942	0.48237174967510205	49	0.3029593859130011	university
A13	R_3IY	2	0.663281339	-0.265772144	-0.54700877	0.663281339	-0.430370717	-1.210618726	-1.210618726	2.314199396	30	yes	non-compositional	NZE	take away	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.3233806500361034	0.8242721235285396	-48	0.2324003965515983	university
A15	R_3IY	0	1.860391211	1.208395149	1.59270032	1.860391211	1.470830773	0.924319676	0.924319676	1.314199396	18	yes	compositional	NZE	take away	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Discontinuous	NZE	NZE	NZE	-1.3745842744915404	0.14047137582166452	-50	0.5514465937767629	university
A11	R_3IY	0	-4.839919151	-7.298836323	-6.89331358	-4.839919151	-7.038130407	-6.733428723	-6.733428723	3.314199396	27	no	non-compositional	NZE	carry out	female	Yes	New Zealand	Auckland	No		No	higher education (undergraduate studies)	Continuous	NZE	NZE	NZE	-1.3745842744915404	0.6533219366018208	-50	-1.2342780011202923	university
